brand,model,version,price,caractéristiques_disponibilité,caractéristiques_carrosserie,caractéristiques_garantie,caractéristiques_nombre_de_places,caractéristiques_nombre_de_portes,motorisation_nombre_de_cylindres,motorisation_energie,motorisation_puissance_fiscale,motorisation_puissance_(ch.din),transmission_boîte,transmission_nombre_de_rapports,transmission_transmission,consommation_consommation_mixte,aides_à_la_conduite_aide_au_stationnement,equipements_extérieurs_jantes,audio_et_communication_ecran_central,equipements_intérieurs_sellerie,equipements_intérieurs_volant,equipements_intérieurs_toit,equipements_fonctionnels_frein_de_stationnement,equipements_fonctionnels_modes_de_conduite,performances_autonomie_électrique_(wltp),consommation_consommation_électrique_(wltp),consommation_temps_de_recharge_normale_(ac),consommation_temps_de_recharge_rapide_(dc)
Faw,Faw Bestune T77 Pro,1.5 l Luxury BVA,113777,Disponible,SUV,5 ans ou 150000 km,5,5,4,Essence,9,160,Automatique,7,Traction,7.1,Radar de recul | Caméra de recul,En aluminium | 18'',Tactile | 12.3 pouces,Cuir perforé,Cuir | 3 branches | Multi-fonctions | Sport | à méplat,Ouvrant | Panoramique | En verre,Éléctrique,Normal | Sport | Eco,,,,
Faw,Faw Bestune T77 Pro,1.5 l Premium BVA,118777,Disponible,SUV,5 ans ou 150000 km,5,5,4,Essence,9,160,Automatique,7,Traction,7.1,Radar de recul | Système de caméras 360,En aluminium | 19'',Tactile | 12.3 pouces,Cuir perforé | Surpiqures,Cuir | 3 branches | Multi-fonctions | Sport | à méplat,Ouvrant | Panoramique | En verre,Éléctrique,Normal | Sport | Eco,,,,
Faw,Faw Bestune B70,Faw Bestune B70,94970,Disponible,Berline,5 ans ou 150000 km,5,5,4,Essence,8,169,Automatique,7,Traction,6.8,Radar de recul | Système de caméras 360,En aluminium | 18'',Tactile | 12.3 pouces,Cuir perforé | Surpiqures,Cuir | 3 branches | Multi-fonctions | Sport | à méplat,Ouvrant | Panoramique | En verre,Éléctrique,Normal | Sport | Eco,,,,
Faw,Faw Bestune T90,Faw Bestune T90,99990,Disponible,SUV,5 ans ou 150000 km,5,5,4,Essence,8,169,Automatique,7,Traction,7,Radar de recul | Système de caméras 360,En aluminium | 18'',Tactile | Vertical | 12.6 pouces,Similicuir,Cuir | 3 branches | Multi-fonctions | Sport | à méplat,Ouvrant | Panoramique | En verre,Éléctrique,Normal | Sport | Eco,,,,
Fiat,Fiat Fiorino Combi,Fiat Fiorino Combi,83000,Disponible,Monospace,3 ans,4,5 | 2 portes latérales coulissantes,4,Diesel,4,75,Manuelle,5,Traction,4.3,,En aluminium | 15'',,Tissu,,,,,,,,
Fiat,Fiat Tipo Berline,1.4 L Entry,78500,1 mois,Berline,3 ans,5,4,4,Essence,5,95,Manuelle,6,Traction,4.4,Radar de recul,En aluminium | 16'',5 pouces,Tissu,,,,,,,,
Fiat,Fiat Tipo Berline,1.4 L Mid,80500,1 mois,Berline,3 ans,5,4,4,Essence,5,95,Manuelle,6,Traction,4.4,Radar de recul | Caméra de recul,En aluminium | 16'',Tactile | 7 pouces,Tissu,Cuir,,,,,,,
Fiat,Fiat Doblo Combi,Fiat Doblo Combi,106900,1 mois,Monospace,3 ans,5,5 | 2 portes latérales coulissantes,4,Diesel,5,92,Manuelle,5,Traction,5.3,Radar de recul,16'',Tactile | 10 pouces,Tissu,Multi-fonctions,,Éléctrique,,,,,
Fiat,Fiat Scudo Combi,2.0 L HDI  9 places,152900,3 mois | Sur arrivage,Monospace,3 ans,9,5 | 1 porte latérale coulissante,4,Diesel,8,150,Manuelle,6,Traction,5.4,Radar de recul,17'',,Tissu,Multi-fonctions,,,,,,,
Fiat,Fiat Scudo Combi,2.0 L HDI  Ulysse 9 places,165000,3 mois | Sur arrivage,Monospace,3 ans,9,5 | 2 portes latérales coulissantes,4,Diesel,8,150,Manuelle,6,Traction,5.4,Radar de recul,17'',,Tissu,Multi-fonctions,,,,,,,
Fiat,Fiat Doblo,1.6 L HDI Van Business,67499,Disponible,Utilitaire,3 ans,3,5 | 1 porte latérale coulissante | 2 portes arrières battantes tolées,4,Diesel,5,92,Manuelle,5,Traction,5.3,Radar de recul | Caméra de recul,15'',Tactile | 10 pouces,Tissu,Multi-fonctions,,Éléctrique,,,,,
Fiat,Fiat Doblo,1.6 L HDI Van Maxi Business,68990,1 mois,Utilitaire,3 ans,3,5 | 1 porte latérale coulissante | 2 portes arrières battantes tolées,4,Diesel,5,92,Manuelle,5,Traction,5.3,Radar de recul | Caméra de recul,16'',Tactile | 10 pouces,Tissu,Multi-fonctions,,Éléctrique,,,,,
Fiat,Fiat Ducato,Fiat Ducato,86000,Disponible,Utilitaire,3 ans,3,2 portes latérales coulissantes | 2 portes arrières battantes tolées | 6,4,Diesel,7,140,Manuelle,6,Traction,8,Radar de recul,,,Tissu,,,,,,,,
Fiat,Fiat Scudo Fourgon,Fiat Scudo Fourgon,86900,3 mois,Utilitaire,3 ans,3,5 | 1 porte latérale coulissante | 2 portes arrières battantes tolées,4,Diesel,8,150,Manuelle,6,Traction,5.5,Radar de recul,16'',,Tissu,Multi-fonctions,,,,,,,
Foday,Foday F22 S,Foday F22 S,99500,Disponible,Pick up,3 ans ou 100.000 km,2,2,4,Diesel,6,138,Manuelle,5,Intégrale,7.8,Caméra de recul,En aluminium | 17'',Tactile,Similicuir,Cuir | Multi-fonctions,,,,,,,
Foday,Foday F22 D,Foday F22 D,109800,2 mois,Pick up,3 ans ou 100.000 km,5,4,4,Diesel,6,138,Manuelle,5,Intégrale,7.8,Caméra de recul,En aluminium | 17'',Tactile | 7 pouces,Similicuir,Cuir | Multi-fonctions,,,,,,,
Foday,Foday F22 Max,Foday F22 Max,124800,Disponible,Pick up,3 ans ou 100.000 km,5,4,4,Diesel,6,138,Manuelle,5,Intégrale,7.8,Caméra de recul,En aluminium | 17'',Tactile | 8 pouces,Similicuir,Cuir | Multi-fonctions,,,,,,,
Ford,Ford Territory,1.5 L EcoBoost Titanium,124900,Sur arrivage,SUV,3 ans ou 100.000 km,5,5,4,Essence,8,160,Automatique,7,Traction,7,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 18'',Tactile | 12 pouces,Cuir,Cuir | Multi-fonctions,,Éléctrique,Normal | Sport | Eco | Montagne,,,,
Ford,Ford Territory,1.5 L EcoBoost Titanium X,139900,Sur arrivage,SUV,3 ans ou 100.000 km,5,5,4,Essence,8,160,Automatique,7,Traction,7,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 19'',Tactile | 12 pouces,Cuir perforé,Cuir | Multi-fonctions,Ouvrant | Panoramique,Éléctrique,Normal | Sport | Eco | Montagne,,,,
Ford,Ford Everest,2.0 L Bi-Turbo XLT 7 places,260000,Disponible,SUV,3 ans ou 60.000 km,7,5,4,Diesel,13,210,Automatique,10,Intégrale,7.5,Radar de recul | Radar avant | Caméra de recul,En aluminium | 18'',Tactile | 10 pouces,Cuir,Cuir | Multi-fonctions,,Éléctrique,Normal | Eco | Charge lourde | Faible adhérence | Boue | Sable,,,,
Ford,Ford Everest,2.0 L Bi-Turbo Limited 7 places,285000,Sur arrivage,SUV,3 ans ou 60.000 km,7,5,4,Diesel,13,210,Automatique,10,Intégrale,7.5,Radar de recul | Radar avant | Caméra de recul,En aluminium | 21'',Tactile | 12 pouces HD,Cuir,Cuir | Multi-fonctions,Ouvrant | Panoramique,Éléctrique,Normal | Eco | Charge lourde | Faible adhérence | Boue | Sable,,,,
Ford,Ford Ranger,2.0 L 170 ch 4x4 XLT BVM,155000,1 mois,Pick up,3 ans ou 60.000 km,5,4,4,Diesel,9,170,Manuelle,6,Intégrale,6.5,Radar de recul | Caméra de recul,En aluminium | 18'' | Roue de secours en Aluminium,Tactile | 10.1 pouces,Tissu,Cuir | Multi-fonctions,,,,,,,
Ford,Ford Ranger,2.0 L 170 ch 4x4 XLT BVA,170000,Disponible,Pick up,3 ans ou 60.000 km,5,4,4,Diesel,7,170,Automatique,6,Intégrale,7.9,Radar de recul | Caméra de recul,En aluminium | 18'' | Roue de secours en Aluminium,Tactile | 10.1 pouces,Tissu,Cuir | Multi-fonctions,,,,,,,
Ford,Ford Ranger,2.0 L TDCI 210 ch 4x4 Wildtrak BVA,230000,Disponible,Pick up,3 ans ou 60.000 km,5,4,4,Diesel,12,210,Automatique,10,Intégrale,7.5,Radar de recul | Radar avant | Caméra de recul,En aluminium | 18'' | Roue de secours en Aluminium | Medium Boulder Grey,Tactile | 12.1 pouces,Cuir,Cuir | Multi-fonctions,,Éléctrique,,,,,
Ford,Ford Ranger Raptor,Ford Ranger Raptor,155000,Disponible,Pick up,3 ans ou 60.000 km,5,4,4,Diesel,12,210,Automatique,10,Intégrale,8,Radar de recul | Radar avant | Radar latéral | Système de caméras 360 | Parkassist,En aluminium | 17'' | Asphalt Black Matt,Tactile | 12 pouces,Cuir/Alcantara,Cuir | Multi-fonctions,,Éléctrique,Normal | Sport | Glissant | Boue | Sable | Baja | Rochers,,,,
Ford,Ford Transit Minibus,Ford Transit Minibus,175000,1 mois,Minibus,2 ans,18,5 | 1 porte latérale coulissante | 2 portes arrières battantes vitrées,4,Diesel,5,165,Manuelle,6,Propulsion,9.7,Radar de recul | Radar avant | Système de caméras 360,16'',Tactile | 12.3 pouces,Tissu,Cuir | Multi-fonctions,,,,,,,
Foton,Foton Tunland G7 Simple Cabine,Foton Tunland G7 Simple Cabine,76700,Disponible,Pick up,3 ans ou 100.000 km,2,2,4,Diesel,9,163,Manuelle,6,Propulsion,7.9,Radar de recul | Caméra de recul,En aluminium | 17'',Tactile | 8 pouces,Tissu,Cuir | Multi-fonctions,,,,,,,
Foton,Foton Tunland G7 Double Cabine,Foton Tunland G7 Double Cabine,107200,Disponible,Pick up,3 ans ou 100.000 km,5,4,4,Diesel,7,163,Manuelle,6,Intégrale,7.9,Radar de recul | Caméra de recul,En aluminium | 18'' | Bi-ton,Tactile | 8 pouces,Similicuir,Cuir | Multi-fonctions,,,,,,,
Foton,Foton TM5 3.4T Chassis Cabine,Foton TM5 3.4T Chassis Cabine,58300,Disponible,Pick up,1 an,2,2,4,Diesel,7,88,Manuelle,5,Propulsion,8,,15'',,Tissu,,,,,,,,
Foton,Foton View CS2 Van 16 places,Foton View CS2 Van 16 places,127500,Disponible,Minibus,3 ans ou 100.000 km,16,3 | 1 porte latérale coulissante,4,Diesel,7,137,Manuelle,6,Traction,9.4,Radar de recul | Caméra de recul,En aluminium | 15'',Tactile | 8 pouces,Tissu,,,,,,,,
Gac-Motor,GAC Emzoom,1.5T GDI Lifestyle BVA,95900,Disponible,SUV,5 ans ou 150000 km,5,5,4,Essence,9,170,Automatique,7,Traction,5.9,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 18'',Tactile | 10.1 pouces,Similicuir,Cuir | Multi-fonctions,Ouvrant | Panoramique,Éléctrique,Normal | Sport | Eco,,,,
Gac-Motor,GAC Emzoom,1.5T GDI GL BVA,105900,Disponible,SUV,5 ans ou 150000 km,5,5,4,Essence,9,170,Automatique,7,Traction,5.9,Radar de recul | Radar avant | Système de caméras 360 | Parkassist,En aluminium | 18'',Tactile | 10.1 pouces,Similicuir,Cuir | Multi-fonctions,Ouvrant | Panoramique,Éléctrique,Normal | Sport | Eco,,,,
Gac-Motor,GAC Emzoom,1.5T GDI R-Style BVA,108900,Disponible,SUV,5 ans ou 150000 km,5,5,4,Essence,9,170,Automatique,7,Traction,5.9,Radar de recul | Radar avant | Système de caméras 360 | Parkassist,En aluminium | 19'',Tactile | 10.1 pouces,Similicuir,Cuir | Multi-fonctions,Ouvrant | Panoramique,Éléctrique,Normal | Sport | Eco | Sport Plus,,,,
Gac-Motor,GAC Emkoo,GAC Emkoo,118900,Disponible,SUV,5 ans ou 150000 km,5,5,4,Essence,9,170,Automatique,7,Traction,6.6,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 19'',Tactile | 10.1 pouces,Similicuir,Cuir | Multi-fonctions,Panoramique,Éléctrique,Normal | Sport | Eco,,,,
Gac-Motor,GAC GA4,GAC GA4,69900,Disponible,Berline,5 ans ou 150000 km,5,4,4,Essence,6,107,Automatique,,Traction,6.9,Radar de recul | Caméra de recul,En aluminium | 16'',Tactile,Similicuir,Cuir | Multi-fonctions,,Éléctrique,,,,,
Geely,Geely EX2,Geely EX2,52000,En pré-commande,Compacte,Batterie garantie 8 ans ou 200.000 km | 6 ans ou 200.000 km,5,5,,Electrique,3,115,Automatique,,Propulsion,,Radar de recul | Système de caméras 540°,En aluminium | 16'',Tactile | 14.6 pouces,Similicuir,Similicuir | Multi-fonctions | Sport,,Éléctrique,Normal | Sport | Eco,325,12.04,6.5,21
Geely,Geely GX3 Pro,1.5 L BVM,62300,2 mois,SUV,4 ans,5,5,4,Essence,5,103,Manuelle,5,Traction,6.5,Radar de recul | Caméra de recul,En aluminium | 16'',Tactile | 8 pouces,Similicuir | Surpiqures,Cuir | Multi-fonctions | Sport,Ouvrant,,,,,,
Geely,Geely GX3 Pro,1.5 L CVT,68800,2 mois,SUV,4 ans,5,5,4,Essence,6,103,Automatique,7,Traction,6.5,Radar de recul | Caméra de recul,En aluminium | 16'',Tactile | 8 pouces,Similicuir | Surpiqures,Cuir | Multi-fonctions | Sport,Ouvrant,,Confort | Sport | Eco,,,,
Geely,Geely Emgrand,1.5 L GL,67800,Disponible,Berline,4 ans ou 150.000 km,5,4,4,Essence,6,122,Manuelle,5,Traction,6.4,Radar de recul | Caméra de recul,En aluminium | 16'',Tactile | 8 pouces,Tissu,Cuir | Multi-fonctions | Sport,,,,,,,
Geely,Geely Emgrand,1.5 L GF BVA,74800,Disponible,Berline,4 ans ou 150.000 km,5,4,4,Essence,6,122,Automatique,6,Traction,6.4,Radar de recul | Caméra de recul,En aluminium | 17'',Tactile | 12.3 pouces,Cuir | Nappa | Surpiqures,Cuir | Multi-fonctions | Sport,Ouvrant,Éléctrique,,,,,
Geely,Geely Coolray,1.5 L,72800,Disponible,SUV,6 ans ou 200.000 km,5,5,4,Essence,6,122,Manuelle,5,Traction,6.4,Radar de recul | Caméra de recul,En aluminium | 16'',Tactile | 8 pouces,Similicuir | Surpiqures,Multi-fonctions,,,,,,,
Geely,Geely Coolray,1.5 L Turbo GS,79900,Disponible,SUV,5 ans ou 150000 km,5,5,3,Essence,10,177,Automatique,7,Traction,6.4,Radar de recul | Caméra de recul,En aluminium | 17'',Tactile | 10 pouces,Cuir/Tissu,Multi-fonctions | Sport,,Éléctrique,Confort | Sport | Eco,,,,
Geely,Geely Coolray,1.5 L Turbo GF+,91800,Disponible,SUV,5 ans ou 150000 km,5,5,4,Essence,9,171,Automatique,7,Traction,6.4,Radar de recul | Radar avant | Système de caméras 360 | Parkassist,En aluminium | 18'',Tactile | 12.3 pouces,Cuir,Cuir | Multi-fonctions | Sport,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco | Adaptative,,,,
Geely,Geely EX5,Geely EX5,92000,Disponible,SUV,6 ans ou 150.000 km | Batterie garantie 8 ans ou 150000 km,5,5,,Electrique,5,218,Automatique,,Traction,,Radar de recul | Radar avant | Système de caméras 360 | Détection du trafic en marche arrière,En aluminium | 19'',Tactile | 15.4 pouces,Cuir,Cuir | Chauffant | Multi-fonctions | Sport,Panoramique,Éléctrique,Normal | Sport | Eco,425,15.8,6.5,20
Geely,Geely Cityray,Geely Cityray,98800,Disponible,SUV,5 ans ou 150000 km,5,5,4,Essence,9,172,Automatique,7,Traction,6.3,Radar de recul | Radar avant | Système de caméras 360 | Parkassist | Détection du trafic en marche arrière,En aluminium | 19'',Tactile | 13.2 pouces,Cuir perforé,Cuir | Multi-fonctions | Sport,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco | Intelligent,,,,
Geely,Geely Geometry C,Geely Geometry C,111900,Disponible,SUV,5 ans ou 150000 km,5,5,,Electrique,4,204,Automatique,,Traction,,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 18'',Tactile | 12.3 pouces,Cuir artificiel,Cuir | Multi-fonctions | Sport,Panoramique,Éléctrique,Sport | Eco | Eco +,460,16.5,8,45
Geely,Geely Azkarra,Geely Azkarra,113800,Disponible,SUV,5 ans ou 150000 km,5,5,3,Essence | Hybride léger,9,149,Automatique,7,Intégrale,5.8,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 18'',Tactile | 12.3 pouces,Cuir | Nappa,Cuir | Multi-fonctions | Sport,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco | Offroad,,,,
Geely,Geely Starray,Geely Starray,129800,Disponible,SUV,6 ans ou 200.000 km,5,5,4,Essence,9,174,Automatique,7,Traction,6.3,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 20'',Tactile | 13.2 pouces,Cuir artificiel,Cuir | Multi-fonctions | Sport,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco | Intelligent,,,,
Geely,Geely Tugella,Geely Tugella,199800,Disponible,SUV,5 ans ou 150000 km,5,5,4,Essence,14,238,Automatique,8,Intégrale,8.1,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 20'',Tactile | 12.3 pouces,Cuir artificiel,Cuir | Multi-fonctions | Sport,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco | Offroad | Sable,,,,
Geely,Geely Monjaro,Geely Monjaro,229800,Disponible,SUV,5 ans ou 150000 km,5,5,4,Essence,14,238,Automatique,8,Intégrale,8.5,Radar de recul | Radar avant | Système de caméras 360 | Parkassist,En aluminium | 20'',Tactile | 12.3 pouces,Cuir artificiel,Cuir | Multi-fonctions | Sport,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco | Offroad | Sable | Neige | Intelligent,,,,
Great-Wall,GWM Tank 300 HEV,GWM Tank 300 HEV,194900,En pré-commande,SUV,5 ans ou 150000 km | Batterie garantie 8 ans ou 150000 km,5,5,4,Essence | Hybride,14,350,Automatique,9,Intégrale,8.4,Radar de recul | Radar avant | Système de caméras 360 | Parkassist,En aluminium | 18'',Tactile | 12.3 pouces,Similicuir,Cuir | Multi-fonctions | Avec palettes,Ouvrant,Éléctrique,Normal | Sport | Eco | Boue | Sable | Neige | Expert,,,,
Great-Wall,GWM Tank 500 HEV,GWM Tank 500 HEV,239900,En pré-commande,SUV,5 ans ou 150000 km | Batterie garantie 8 ans ou 150000 km,7,5,4,Essence | Hybride,14,350,Automatique,9,Intégrale,8.5,Radar de recul | Radar avant | Système de caméras 360 | Parkassist,En aluminium | 20'',Tactile | 14.6 pouces,Cuir | Nappa,Cuir | Multi-fonctions | Avec palettes,Ouvrant | Panoramique,Éléctrique,Normal | Sport | Eco | Boue | Sable | Neige | Expert,,,,
Great-Wall,GWM Haval Jolion,GWM Haval Jolion,102900,Disponible,SUV,5 ans ou 150000 km,5,5,4,Essence,9,143,Automatique,7,Traction,8.1,Radar de recul | Radar avant | Système de caméras 360 | Parkassist,En aluminium | 18'',Tactile | 12.3 pouces,Similicuir,Cuir | Multi-fonctions | Avec palettes,Ouvrant | Panoramique,Éléctrique,Normal | Sport | Eco | Winter,,,,
Great-Wall,GWM Haval H6 Hybride,GWM Haval H6 Hybride,129900,Disponible,SUV,7 ans ou 200000 km | Batterie garantie 8 ans ou 160.000 KM,5,5,4,Essence | Hybride,8,240,Automatique,,Traction,5.2,Radar de recul | Radar avant | Système de caméras 360 | Parkassist | Détection du trafic en marche arrière,En aluminium | 19'',Tactile | 14.6 pouces,Similicuir,Cuir | Multi-fonctions,Ouvrant | Panoramique,Éléctrique,Normal | Sport | Eco | Neige,,,,
Great-Wall,GWM Wingle 5 Simple Cabine,GWM Wingle 5 Simple Cabine,80900,Disponible,Pick up,3 ans ou 100.000 km,2,2,4,Diesel,7,143,Manuelle,6,Intégrale,8.7,Radar de recul,En aluminium | 16'',Oui,Similicuir,Multi-fonctions,,,,,,,
Great-Wall,GWM Wingle 5 Double Cabine,GWM Wingle 5 Double Cabine,87500,Disponible,Pick up,3 ans ou 100.000 km,5,4,4,Diesel,7,143,Manuelle,6,Propulsion,8.2,Radar de recul,En aluminium | 16'',Tactile | 7 pouces,Similicuir,,,,,,,,
Great-Wall,GWM Poer MT,GWM Poer MT,115900,Disponible,Pick up,3 ans ou 100.000 km,5,5,4,Diesel,11,163,Manuelle,6,Intégrale,10.4,Radar de recul | Caméra de recul,En aluminium | 17'',Tactile | 9 pouces,Similicuir,Multi-fonctions,,,,,,,
Great-Wall,GWM Poer AT,GWM Poer AT,141900,Disponible,Pick up,3 ans ou 100.000 km,5,5,4,Diesel,7,163,Automatique,8,Intégrale,10.4,Radar de recul | Système de caméras 360,En aluminium | 18'',Tactile | 9 pouces,Similicuir,Cuir | Multi-fonctions | Avec palettes,,Éléctrique,,,,,
Honda,Honda City,1.5 L CVT LX,78980,Disponible,Berline,3 ans ou 100.000 km,5,4,4,Essence,6,120,Automatique,,Traction,5.4,Radar de recul | Caméra de recul,En aluminium | 15'',Tactile | 8 pouces,Tissu,Multi-fonctions,,,Eco,,,,
Honda,Honda City,1.5 L CVT LX Sport,82480,Disponible,Berline,3 ans ou 100.000 km,5,4,4,Essence,6,120,Automatique,,Traction,5.4,Radar de recul | Caméra de recul,En aluminium | 16'' | Bi-ton,Tactile | 8 pouces,Tissu | Cuir +2000 DT,Multi-fonctions | Avec palettes,,,Eco,,,,
Honda,Honda Jazz,Honda Jazz,85980,Disponible,Citadine,3 ans ou 100.000 km,5,5,4,Essence | Hybride,5,108,Automatique,,Traction,3.6,Radar de recul | Radar avant | Caméra de recul,En aluminium | 16'',Tactile | 9 pouces,Cuir/Tissu,Cuir | Chauffant | Multi-fonctions,,Éléctrique,Normal | Eco,,,,
Honda,Honda Civic,Honda Civic,159990,Disponible,Berline,3 ans ou 100.000 km,5,4,4,Essence,10,178,Automatique,,Traction,6.2,Radar de recul | Radar avant | Caméra de recul,En aluminium | 17'',Tactile | 9 pouces,Cuir,Cuir | Multi-fonctions,Ouvrant,Éléctrique,Normal | Sport | Eco,,,,
Honda,Honda Civic Hybride,Honda Civic Hybride,186990,Disponible,Berline,3 ans ou 100.000 km,5,4,4,Essence | Hybride,7,143,Automatique,,Traction,4,Radar de recul | Radar avant | Caméra de recul,En aluminium | 17'',Tactile | 9 pouces,Cuir,Cuir | Multi-fonctions,Ouvrant,Éléctrique,Normal | Sport | Eco,,,,
Honda,Honda Civic Type R,Honda Civic Type R,274400,Disponible,Berline,3 ans ou 100.000 km,4,4,4,Essence,21,319,Manuelle,6,Traction,8.4,Radar de recul | Radar avant | Caméra de recul,En aluminium | 19'',Tactile | 9 pouces,Velours,Multi-fonctions | Alcantara,,Éléctrique | EPB,Confort | Sport | Individual | +R,,,,
Honda,Honda Accord,Honda Accord,189990,Disponible,Berline,3 ans,5,4,4,Essence,10,182,Automatique,,Traction,6.5,Radar de recul | Radar avant | Caméra de recul,En aluminium | 17'',Tactile | 12.3 pouces,Cuir perforé,Cuir | Multi-fonctions,Ouvrant,Éléctrique | EPB,Normal | Sport | Eco,,,,
Honda,Honda HR-V,Honda HR-V,114980,Disponible,SUV,3 ans ou 100.000 km,5,5,4,Essence,7,119,Automatique,,Traction,6.1,Caméra de recul,En aluminium | 18'',Tactile | 8 pouces,Cuir perforé,Cuir | Multi-fonctions,Panoramique,Éléctrique,Normal | Sport | Eco,,,,
Honda,Honda ZR-V,Honda ZR-V,139980,Disponible,SUV,3 ans ou 100.000 km,5,5,4,Essence,11,182,Automatique,,Traction,7,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 18'',Tactile | 9 pouces,Cuir perforé,Cuir | Multi-fonctions,,Éléctrique | EPB,Normal | Sport | Eco,,,,
Honda,Honda CR-V,Honda CR-V,190980,Disponible,SUV,3 ans,7,5,4,Essence,11,190,Automatique,,Intégrale,8.4,Radar de recul | Système de caméras 360,En aluminium | 18'',Tactile | 9 pouces,Cuir perforé,Cuir | Multi-fonctions,Ouvrant | Panoramique,Éléctrique | EPB,Normal | Sport | Eco,,,,
Honda,Honda CR-V Hybride,Honda CR-V Hybride,239980,Disponible,SUV,3 ans,5,5,4,Essence | Hybride,8,204,Automatique,,Traction,5.1,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 18'',Tactile | 9 pouces,Cuir perforé,Cuir | Multi-fonctions,Ouvrant | Panoramique,Éléctrique | EPB,Normal | Sport | Eco,,,,
Hyundai,Hyundai Grand i10,1.2 L GLS,51950,Sur arrivage,Citadine,5 ans,5,5,4,Essence,5,83,Manuelle,5,Traction,5.5,,En aluminium | 15'',,Tissu,Cuir | Multi-fonctions,,,,,,,
Hyundai,Hyundai Grand i10,1.2 L High Grade,56450,Sur arrivage,Citadine,5 ans,5,5,4,Essence,5,83,Manuelle,5,Traction,5.5,Radar de recul | Caméra de recul,En aluminium | 15'',Tactile | 8 pouces,Tissu,Cuir | Multi-fonctions,,,,,,,
Hyundai,Hyundai Grand i10,1.2 L High Grade BVA,60950,Sur arrivage,Citadine,5 ans,5,5,4,Essence,5,83,Automatique,4,Traction,5.9,Radar de recul | Caméra de recul,En aluminium | 15'',Tactile | 8 pouces,Tissu,Cuir | Multi-fonctions,,,,,,,
Hyundai,Hyundai Grand i10 Sedan,Hyundai Grand i10 Sedan,56950,Sur arrivage,Berline,5 ans,5,4,4,Essence,5,83,Manuelle,5,Traction,5.5,Radar de recul | Caméra de recul,En aluminium | 15'',Tactile | 8 pouces,Tissu,Cuir | Multi-fonctions,,,,,,,
Hyundai,Hyundai i20,1.2 L GLS Plus,66950,Disponible,Citadine,5 ans,5,5,4,Essence,4,76,Manuelle,5,Traction,4.8,Radar de recul | Caméra de recul,En aluminium | 16'',Tactile | 8 pouces,Tissu,Cuir | Multi-fonctions,,,,,,,
Hyundai,Hyundai i20,1.2 L High Grade,72950,Disponible,Citadine,5 ans,5,5,4,Essence,4,76,Manuelle,5,Traction,4.8,Radar de recul | Caméra de recul,En aluminium | 17'',Tactile | 8 pouces,Tissu,Cuir | Multi-fonctions,,,,,,,
Hyundai,Hyundai i20,1.0 L T-GDI BVA,83950,Disponible,Citadine,5 ans,5,5,3,Essence,5,98,Automatique,7,Traction,5.8,Radar de recul | Caméra de recul,En aluminium | 17'',Tactile | 8 pouces,Tissu,Cuir | Multi-fonctions,,,,,,,
Hyundai,Hyundai Bayon,1.2 L Top Grade,84950,Disponible,SUV,5 ans,5,5,4,Essence,4,77,Manuelle,5,Traction,5.4,Radar de recul | Radar avant | Caméra de recul,En aluminium | 16'',Tactile | 8 pouces,Tissu,Cuir | Multi-fonctions,,,,,,,
Hyundai,Hyundai Bayon,1.0 L T-GDI Top Grade BVA,95950,Disponible,SUV,5 ans,5,5,3,Essence,5,98,Automatique,7,Traction,5.3,Radar de recul | Radar avant | Caméra de recul,En aluminium | 17'',Tactile | 8 pouces,Tissu,Cuir | Multi-fonctions,Ouvrant,,,,,,
Hyundai,Hyundai Venue,Hyundai Venue,90000,Disponible,SUV,5 ans ou 100000 km,5,5,3,Essence,7,120,Automatique,7,Traction,5.6,Radar de recul | Caméra de recul,En aluminium | 16'',Tactile | 8 pouces,Tissu,Cuir | Multi-fonctions,Ouvrant,,Normal | Sport | Eco,,,,
Hyundai,Hyundai i30 Fastback,1.0 T Intuitive BVA,94950,Disponible,Berline,5 ans ou 100000 km,5,4,3,Essence,6,118,Automatique,7,Traction,5.4,Radar de recul | Radar avant | Caméra de recul,En aluminium | 16'',Tactile | 10.25 pouces,Cuir,Cuir | Multi-fonctions,,Éléctrique,Normal | Confort | Sport,,,,
Hyundai,Hyundai i30 Fastback,1.0 T BVA,104950,Disponible,Berline,5 ans ou 100000 km,5,4,3,Essence,7,120,Automatique,7,Traction,5.4,Radar de recul | Caméra de recul,En aluminium | 17'',Tactile | 10.25 pouces,Cuir,Cuir | Multi-fonctions,Ouvrant,Éléctrique,Normal | Confort | Sport,,,,
